,Date,Timestamp,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX,GMX
,02/04/2022,1648857600,264559017.25948504,235697295.32093734,329658938.88125384,280978785.5401438,93961643.56031649,16419768.280658746,264559017.25948504,28867821.97126685,70218010.6170333,86655270.60053161,1593085.509867695,11456074.115789302,5792304.944969617,1.6952595410773006,5672044.176363968,25442681.689855427,43738218.0636636,84207153.73886058,136253417.72087082,1593085.509867695,11456074.115789302,5792304.944969617,886.7458379945128,5672044.176363968,25442681.689855427,15503072.175174803,,,,,,280978785.5401438,885.0505784534355,13989143.121827275,14870396.092396751,15503072.175174803,49598147.120339215,,,,,,16419768.280658746,6087414.110894731,618.08846957,20076.055185565332,86720657.976646,136161.1546895466,11444629.486303,330422.4155715697,1.704785884600448,5660722.730902164,25443165.109992515,936.47827992,24075.695831101493,136356230.318531,136161.1546895466,11444629.486303,330422.4155715697,891.7288186330343,5660722.730902164,25443165.109992515,157391.59568705384,,,,,,6465227.462957749,890.0240327484338,3999.6406455361607,318.38981035,157391.59568705384,49635572.341885,,,,,,377813.3520630176
,03/04/2022,1648944000,238807709.69170004,233752040.2226916,328596538.29731643,253617722.40246528,94844498.07462485,14810012.710765252,238807709.69170004,30288434.148550898,69958620.63626699,83109146.98666431,1581689.5970528806,11893476.82518497,5735899.6456961045,1.7022440488465087,5586615.805889976,25598154.875141438,44835145.30885113,83529960.00615552,133102470.42367373,1581689.5970528806,11893476.82518497,5735899.6456961045,700.5995690343564,5586615.805889976,25598154.875141438,16732425.210101692,,,,,,253617722.40246528,698.8973249855098,13571339.369888524,14546711.16030023,16732425.210101692,49993323.437009424,,,,,,14810012.710765252,6084272.858387263,661.6228871,20385.69844431179,83154133.372819,135767.34738651334,11869737.350484,330599.4032101501,1.704785884600448,5581034.771118858,25547060.75363417,979.38236547,24340.339478736947,133174517.837824,135767.34738651334,11869737.350484,330599.4032101501,701.6457228070617,5581034.771118858,25547060.75363417,174970.46125799115,,,,,,6461598.022992747,699.9409369224612,3954.6410344251544,317.75947837,174970.46125799115,50020384.465004995,,,,,,377325.1646054841
,04/04/2022,1649030400,237959582.6694022,236786142.15886578,331733604.04182845,252917881.75209484,94947461.88296266,14958299.082692614,237959582.6694022,30912973.27850438,72718689.96184243,83137083.68532,1619923.7895665348,11543453.425093625,5873343.127230132,1.7010421747978655,5464749.496853203,25515923.693413284,45472858.27000188,86216715.6430963,133326314.307075,1619923.7895665348,11543453.425093625,5873343.127230132,700.1049087997774,5464749.496853203,25515923.693413284,16699622.184589671,,,,,,252917881.75209484,698.4038666249795,13498025.681253865,14559884.9914975,16699622.184589671,50189230.621755,,,,,,14958299.082692614,6095276.195425262,672.05037781,20853.031074169085,83137083.68532,136587.16606800462,11548985.389095,330334.25912430434,1.704785884600448,5459290.206646557,25547142.301305477,988.58337906,24723.765669619264,133326314.307075,136587.16606800462,11548985.389095,330334.25912430434,701.6457228070617,5459290.206646557,25547142.301305477,173160.74434456317,,,,,,6478429.348158167,699.9409369224612,3870.7345954501793,316.53300125,173160.74434456317,50189230.621755,,,,,,383153.15273290506
,05/04/2022,1649116800,255145852.50373048,240749691.78101256,335908562.0855855,271111390.97133327,95158870.30457292,15965538.4676028,255145852.50373048,31532657.2929836,73341571.21349242,86214684.10893439,1552511.3906414676,11377130.99037,5745826.493219472,1.6979991319938537,5474303.59684943,25511004.996522643,46342871.97951632,86709882.5039677,137890122.07610467,1552511.3906414676,11377130.99037,5745826.493219472,656.2007456431395,5474303.59684943,25511004.996522643,15304251.857648145,,,,,,271111390.97133327,654.5027465111457,13368311.290475272,14810214.686532719,15304251.857648145,51675437.96717028,,,,,,15965538.4676028,6125950.840425702,675.27534035,20781.947582525976,86233914.271817,135118.484825193,11377130.99037,328708.60945191485,1.704785884600448,5479975.371358787,25542217.58641324,992.43772442,24569.970390175313,137920878.431995,135118.484825193,11377130.99037,328708.60945191485,658.8235220845582,5479975.371358787,25542217.58641324,160253.94615338373,,,,,,6509277.094149658,657.1187361999578,3788.022807649336,317.16238407,160253.94615338373,51686964.160178,,,,,,383326.2537239568
,06/04/2022,1649203200,243459227.63924697,236666673.48228037,332557668.19542634,258524727.4502124,95890994.71314594,15065499.810965426,243459227.63924697,30701332.89891652,72626456.03311461,84712885.00358543,1639743.9922450087,10781250.706352,5401374.85226269,1.7064906704850482,5522113.314014859,25281514.975298602,47132190.97142699,86331753.17893107,137166403.96103364,1639743.9922450087,10781250.706352,5401374.85226269,659.4823456066428,5522113.314014859,25281514.975298602,13300662.761515865,,,,,,258524727.4502124,657.7758549361577,13705297.145816466,16430858.07251047,13300662.761515865,52453518.95744821,,,,,,15065499.810965426,6135565.2126826355,680.87496172,21835.713350745817,84819672.971857,150850.41327001,10781250.706352,328750.75181148446,1.704785884600448,5540318.801596906,25256258.716582023,1045.26825689,25956.318378291027,137339314.157558,150850.41327001,10781250.706352,328750.75181148446,658.8235220845582,5540318.801596906,25256258.716582023,149681.10242534173,,,,,,6515240.107112207,657.1187361999578,4120.605027545209,364.39329517,149681.10242534173,52519641.185701005,,,,,,379674.8944295722
,07/04/2022,1649289600,233327083.02814543,234387031.01090688,328422120.8129816,247651931.0350998,94035089.80207475,14324848.006954381,233327083.02814543,29137706.715687998,67469160.31943117,89837030.28027005,1525035.8554542689,10774987.627126861,4873036.676320498,1.7016422594292449,5639700.079196182,25130371.755777594,44852565.9204808,83010184.84138748,140996460.68234694,1525035.8554542689,10774987.627126861,4873036.676320498,626.1178362905365,5639700.079196182,25130371.755777594,11619151.257054722,,,,,,247651931.0350998,624.4161940311072,15541024.521956306,15714859.204792801,11619151.257054722,51159430.402076885,,,,,,14324848.006954381,6149896.75878085,672.7398115,21211.51425733033,89994340.387267,152962.47296431984,10779676.786529,316020.5367263617,1.704785884600448,5684362.112312622,25162025.583962217,1035.56903215,26097.430454601537,141243354.065253,152962.47296431984,10779676.786529,316020.5367263617,627.2745305248243,5684362.112312622,25162025.583962217,139034.95581015584,,,,,,6527462.599765414,625.5697446402238,4885.916197271205,362.82922065,139034.95581015584,51249013.677986,,,,,,377565.8409845646
,08/04/2022,1649376000,222595376.62121284,237444858.47488078,336333224.39313173,236380039.79504076,98888365.91825092,13784663.173827909,222595376.62121284,29448120.87579016,69698749.01472604,89315045.27786438,1719017.581009991,11148352.474407146,5240390.363140256,1.7025628438069291,5669414.1237840885,25205767.06159589,45127892.028938085,86238272.80724803,144605907.00140154,1719017.581009991,11148352.474407146,5240390.363140256,621.4630845370199,5669414.1237840885,25205767.06159589,11377589.488522172,,,,,,236380039.79504076,619.7605216932129,16539523.792521987,15679771.153147921,11377589.488522172,55290861.72353716,,,,,,13784663.173827909,6120301.804267607,674.30209003,21513.353956499046,89670949.275539,163249.53285944834,11137215.259148,331670.27614811744,1.704785884600448,5692119.990425898,25217594.113235,1033.33696714,26618.476138036116,145182134.894799,163249.53285944834,11137215.259148,331670.27614811744,622.2745305248243,5692119.990425898,25217594.113235,129408.43367290914,,,,,,6499313.71446359,620.5697446402238,5105.122181537071,359.03487711,129408.43367290914,55511185.61926,,,,,,379011.91019598325
,09/04/2022,1649462400,206225126.47530514,248580470.35616615,345730142.2976807,218041184.23530734,97149671.94151454,11816057.760002194,206225126.47530514,28065573.1796517,90843535.17783262,84954280.41567563,1588833.2187530736,6870768.544227587,5136448.626623647,1.7040323692394546,5731514.515959344,25389514.97341017,42750586.8430011,108630344.32544698,137146041.92386535,1588833.2187530736,6870768.544227587,5136448.626623647,604.748392528799,5731514.515959344,25389514.97341017,12485484.578000877,,,,,,218041184.23530734,603.0443601595595,17786809.147614364,14685013.6633494,12485484.578000877,52191761.50818973,,,,,,11816057.760002194,6152300.909167814,664.90341577,28463.41014285438,85007495.107613,163628.54982008995,6863904.639588,338146.716696751,1.704785884600448,5748633.947856059,25364150.822587587,1012.8070799100001,34036.43460640213,137231949.124017,163628.54982008995,6863904.639588,338146.716696751,605.0158095166054,5748633.947856059,25364150.822587587,150246.50515043174,,,,,,6504808.59890535,603.3110236320049,5573.024463547749,347.90366414,150246.50515043174,52224454.016404,,,,,,352507.6897375356
,10/04/2022,1649548800,232854552.8291446,252229357.228951,351677731.55497915,246203514.14199036,99448374.32602815,13348961.312845781,232854552.8291446,28495587.21415113,93440051.60767034,85252777.93935211,1650525.4172550896,6924348.062397762,5116502.446289054,1.704785884600448,5992664.6337727,25356898.203276936,43389933.8040051,111657103.23931597,137142841.69068217,1650525.4172550896,6924348.062397762,5116502.446289054,605.0158095166054,5992664.6337727,25356898.203276936,14446309.04217484,,,,,,246203514.14199036,603.3110236320049,18217051.63164563,14894346.58985397,14446309.04217484,51890063.75133008,,,,,,13348961.312845781,6176513.3376430925,667.17209183,28607.39603883009,85456677.572039,164068.1329279413,6910527.008381,331165.2068795504,1.704785884600448,6001528.891946104,25331566.6366403,1015.8959941,34184.68759336004,137470847.131939,164068.1329279413,6910527.008381,331165.2068795504,605.0158095166054,6001528.891946104,25331566.6366403,171591.74536375864,,,,,,6530597.192095235,603.3110236320049,5577.29155452995,348.72390227,171591.74536375864,52014169.5599,,,,,,354083.8544521427
,11/04/2022,1649635200,223170339.33604643,253487339.68407217,353748166.55919904,236161982.16547197,100260826.87512685,12991642.82942555,223170339.33604643,28420270.0913304,96717114.69959672,85127884.37768823,1630850.8329484875,7305747.72078251,5100465.007829395,1.704785884600448,5970649.199773427,23214356.049337104,43614755.2788561,114548236.40717101,137182496.09952837,1630850.8329484875,7305747.72078251,5100465.007829395,605.0158095166054,5970649.199773427,23214356.049337104,15180004.947163075,,,,,,236161982.16547197,603.3110236320049,17831121.70757429,15194485.1875257,15180004.947163075,52054611.72184015,,,,,,12991642.82942555,6136110.512401607,670.44751336,30025.36793957392,85359207.83091,164069.50029662854,7298449.271511,332277.8506729248,1.704785884600448,6005172.938999737,23191164.884452652,1028.89255199,35560.95480760808,137555270.883623,164069.50029662854,7298449.271511,332277.8506729248,605.0158095166054,6005172.938999737,23191164.884452652,184357.6019815773,,,,,,6493318.178869178,603.3110236320049,5535.586868034165,358.44503863,184357.6019815773,52196063.052713,,,,,,357207.6664675708
,12/04/2022,1649721600,169396579.48016658,239017811.77110934,337641056.8272638,179771234.85165718,98623245.05615443,10374655.371490603,169396579.48016658,26353165.943553,92959666.31540859,84510352.78838907,1477815.3698892489,6371091.755192364,4522537.907566459,1.7064906704850482,5954586.152725589,16868593.831894357,40324845.21127752,111538455.45285617,135190614.76851302,1477815.3698892489,6371091.755192364,4522537.907566459,381.32796206978537,5954586.152725589,16868593.831894357,15392135.049386986,,,,,,179771234.85165718,379.62147139930033,18578789.13744758,13971679.26772452,15392135.049386986,50680261.980123945,,,,,,10374655.371490603,6067212.7320976565,665.28238775,31115.685533433276,84749175.966262,164201.7077654721,6358375.005182,328911.8478230152,1.704785884600448,5948637.51521038,16834923.983926505,1017.99568846,37334.42300642873,135572658.520223,164201.7077654721,6358375.005182,328911.8478230152,380.9470150547307,5948637.51521038,16834923.983926505,207106.23048152565,,,,,,6438797.809873108,379.24222917013026,6218.737472995458,352.71330071,207106.23048152565,50823482.553961,,,,,,371585.0777754514
,13/04/2022,1649808000,192640618.95449832,243165457.1702295,340440738.3528887,204519537.99368885,97275281.18265921,11878919.039190544,192640618.95449832,26971880.283466358,94798330.3517011,86157364.67289667,1534247.204958013,5933754.23225,4604576.5182399675,1.704785884600448,5990622.740751349,17174679.46118014,41006466.136936955,113404792.78249297,135195413.59868324,1534247.204958013,5933754.23225,4604576.5182399675,380.9470150547307,5990622.740751349,17174679.46118014,15595804.730381,,,,,,204519537.99368885,379.24222917013026,18606462.430791873,14034585.8534706,15595804.730381,49038048.92578658,,,,,,11878919.039190544,6103948.636074091,672.88395079,31226.495011809326,86428490.848689,164266.29603404852,5933754.23225,329604.61834215943,1.704785884600448,5996991.54577296,17180727.07711128,1023.01332544,37355.44901476466,135620856.22466,164266.29603404852,5933754.23225,329604.61834215943,380.9470150547307,5996991.54577296,17180727.07711128,202595.54079476488,,,,,,6480340.240611181,379.24222917013026,6128.954002955328,350.12937465,202595.54079476488,49192365.375971,,,,,,376391.6045370895
,14/04/2022,1649894400,238841020.41167727,248522797.86573067,346831978.4704768,253454987.5994057,98309180.60474613,14613967.18772844,238841020.41167727,27983201.291748498,95326408.1291504,89553532.9708121,1585873.0780819636,6210728.128530926,4648580.684740569,1.704785884600448,5997366.4872313775,17217105.390648965,42296685.987206995,115464867.19095865,138119766.6297482,1585873.0780819636,6210728.128530926,4648580.684740569,374.5909245233848,5997366.4872313775,17217105.390648965,15290630.302404635,,,,,,253454987.5994057,372.88613863878436,20138459.061808243,14313484.6954585,15290630.302404635,48566233.6589361,,,,,,14613967.18772844,6170008.277232686,678.4628753,30522.910857814935,89700282.6332,164339.17907585113,6204523.604926,327826.564509208,1.704785884600448,5991375.112119259,17199905.485163804,1025.4985086,36971.11763305124,138346100.85074002,164339.17907585113,6204523.604926,327826.564509208,374.5909245233848,5991375.112119259,17199905.485163804,190324.0017725247,,,,,,6547532.616879507,372.88613863878436,6448.2067752363,347.0356333,190324.0017725247,48645818.217539996,,,,,,377524.33964682097
,15/04/2022,1649980800,216806280.78265202,247441122.8851598,344575611.19806385,229236469.8307011,97134488.31290409,12430189.048049103,216806280.78265202,27060799.62195027,93829155.06508726,90525303.02076337,1812692.8915512478,6400122.655881925,4585123.866133489,1.703352159671499,6002491.739487249,17225432.32095283,40973557.00703354,114190011.2252641,141062307.16019526,1812692.8915512478,6400122.655881925,4585123.866133489,374.27589355586065,6002491.739487249,17225432.32095283,12323498.055670671,,,,,,229236469.8307011,372.57254139618914,20360856.16017685,13912757.385083271,12323498.055670671,50537004.1394319,,,,,,12430189.048049103,6162770.9147996595,676.97694999,31019.338106585845,90582097.996207,189019.0710689518,6387347.959962,334680.5741703277,1.704785884600448,6003962.7103512855,17208224.096855976,1025.03082098,37750.51117250521,141150808.71726102,189019.0710689518,6387347.959962,334680.5741703277,374.5909245233848,6003962.7103512855,17208224.096855976,159879.32090906423,,,,,,6516102.0418050345,372.88613863878436,6731.1730659193645,348.05387099,159879.32090906423,50568710.721054,,,,,,353331.12700537534
,16/04/2022,1650067200,221903368.2227139,245547253.92115393,337399212.92132944,234621177.49207127,91851959.0001755,12717809.269357372,221903368.2227139,27651775.037341498,90160194.13556524,91653697.31805086,1864093.8175304015,6189589.999694275,4779613.849145569,1.7064906704850482,6012706.925049157,17235581.13228626,41794178.224626,107303579.06283623,141332676.1079023,1864093.8175304015,6189589.999694275,4779613.849145569,374.96551544790816,6012706.925049157,17235581.13228626,10886818.836743813,,,,,,234621177.49207127,373.2590247774231,17143384.927270994,14142403.187284501,10886818.836743813,49678978.78985142,,,,,,12717809.269357372,6181152.318181446,681.49784442,29631.933182226545,91689547.931292,190602.63982928442,6177235.528637,337067.2672176001,1.704785884600448,6000705.514021114,17201178.774736788,1030.04752248,35266.25597348258,141387958.799793,190602.63982928442,6177235.528637,337067.2672176001,374.5909245233848,6000705.514021114,17201178.774736788,140783.89805694832,,,,,,6535408.843790286,372.88613863878436,5634.322791256032,348.54967806,140783.89805694832,49698410.868501,,,,,,354256.52560884046
